DRGDefinition,ProviderName,ProviderCity,ZipCode,RefRegion,Discharges ,AvgCoveredCharges,AvgTotPayments,AvgMedicarePayment
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,40,106268.15,31052.47,26513.2
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,18,71739.77,23209.77,18874.44
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,232,43857.89,14418.81,11343.35
473 - CERVICAL SPINAL FUSION W/O CC/MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,42081.57,15399.42,12186.85
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,16,62834.5,21267.81,20287.25
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,47,43159.46,11955.14,11069.44
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,32969.21,9948.42,8350.71
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,46,23328.5,6540.69,5233.8
536 - FRACTURES OF HIP & PELVIS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,16,18592.06,4562,3508.75
552 - MEDICAL BACK PROBLEMS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,39,19254.15,5652.41,3982.25
602 - CELLULITIS W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,11,36581,9080.54,8157.27
603 - CELLULITIS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,41,17331.46,5334.14,4204.9
638 - DIABETES W CC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,11,20096.54,5321.45,4504
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,15,15921.53,6953.13,6278.2
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,66,17116.9,4368.54,3519.42
682 - RENAL FAILURE W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,40,29778.2,11262.55,10673.85
683 - RENAL FAILURE W CC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,59,21707.62,6499,5871.27
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,38,25213.52,7526.5,6671.02
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,111,18389.72,4983.63,4115.76
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,18872.35,6086.28,5608
811 - RED BLOOD CELL DISORDERS W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,11,20890.54,8535.81,6549.9
812 - RED BLOOD CELL DISORDERS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,34,19582.14,5234.73,4023.55
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,16,98534.87,40257.43,39764.18
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,97,42492.32,12697.57,11956.63
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,26,23326.61,7373.84,6814
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,16634.42,4079.78,3361.21
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,46758.64,12771.78,12046.35
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,17,17945.17,4062.41,3466.88
948 - SIGNS & SYMPTOMS W/O MCC,EVERGREEN HOSPITAL MEDICAL CENTER,KIRKLAND,98034,WA - Seattle,14,14597.21,4351.28,3630.42
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,22,35711.18,7182.72,5452.63
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,29,37158.68,6510.62,5545.79
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,45,33602.82,11709.44,10684.46
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,84,27089.88,7495.41,6417.83
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,40,24895.22,5493.8,4286.02
069 - TRANSIENT ISCHEMIA,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,32,17388.93,5120.65,3647.68
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,13,27973.69,5716.23,5022.07
101 - SEIZURES W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,19,19571.89,5453.42,3533.73
176 - PULMONARY EMBOLISM W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,22,29758.27,7573.54,5840.04
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,65,53309.66,12960.49,12012.32
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,22,39535.9,9319.95,8706.86
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,165,36566.53,9186.08,7423.66
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,13,32883.46,10059,6686.15
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,61,31009.4,8149.01,6860.85
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,14,16083.64,7318.07,6435.5
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,26,23521.23,6269.96,5405.34
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,19,19131.68,6218.78,5691
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,25,23159.2,5170.04,3806.4
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,13,16470.92,4692.23,3380.3
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,87,37278.75,9660.44,8388.04
194 - SIMPLE PNEUMONIA & PLEURISY W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,71,24463.14,7310.78,5202.25
194 - SIMPLE PNEUMONIA & PLEURISY W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,30,17889.4,6451.63,5589.1
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,25,18899.24,4942.64,3372.6
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,14,13269.71,4368.57,3094.35
202 - BRONCHITIS & ASTHMA W CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,15,22703.4,5906.66,4341.8
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,21,162714.52,42749,28644
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,69,81095.86,17204.3,13689.53
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,12,97027.33,21392.33,17534.75
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,15,97811.4,19710.26,18737.73
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,27,67720.85,17499.11,16749.18
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,29,50385.58,15253.41,11528.68
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,35,131635.14,21265.8,20369.34
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,155,91302.54,13675.5,11350.55
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,19,68280,14133.42,9700.73
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,60,79807.78,13002.06,10686.46
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,19,76351,21355.15,8543.52
252 - OTHER VASCULAR PROCEDURES W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,20,93483.2,20867.85,18082.25
253 - OTHER VASCULAR PROCEDURES W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,18,73297.38,15908.44,15096.22
253 - OTHER VASCULAR PROCEDURES W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,12,78324.5,15947.33,15014.66
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,28,62088,10901.78,9367.32
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,51,42872.15,11514.64,10283.62
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,23,35426.65,7936.26,6548.65
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,21,29437.28,6180.57,4055.28
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,90,32539.48,7496.52,5915.41
291 - HEART FAILURE & SHOCK W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,151,38719.43,9927.09,8645.37
292 - HEART FAILURE & SHOCK W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,100,27671.95,7387.11,5811.82
292 - HEART FAILURE & SHOCK W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,27,23790.11,6333.96,5500.18
293 - HEART FAILURE & SHOCK W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,19,20787.84,6065.78,3330.68
293 - HEART FAILURE & SHOCK W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,15,23547.46,4375,3549.13
300 - PERIPHERAL VASCULAR DISORDERS W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,13,31685.76,7086.69,5285.23
303 - ATHEROSCLEROSIS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,15,21209.06,3881.2,3137.2
305 - HYPERTENSION W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,12,19725.16,4019.25,2897.91
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,36,41944.63,8338.77,7524.75
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,47,20226.95,5647.4,4435.38
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,16,22326,5352,4503
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,46,14483.58,3761.26,2660.13
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,14,11577.07,3812.57,2423.42
312 - SYNCOPE & COLLAPSE,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,65,21256.67,4931.78,3672.76
313 - CHEST PAIN,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,44,19460.95,4065.13,2667.95
313 - CHEST PAIN,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,18,12722.77,3586.11,2509.38
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,59,43477.05,13238.42,10450.49
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,12,30880.83,7206.66,4560.16
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,25,157719.92,36261.52,35498.16
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,43,63752.04,18304.72,14741.9
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,19,111411.94,22113.52,19961.47
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,16,33441.37,8505.25,7998.31
377 - G.I. HEMORRHAGE W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,46,58748.1,20232.08,10142.08
378 - G.I. HEMORRHAGE W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,89,28239.03,7135.05,5810.79
378 - G.I. HEMORRHAGE W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,18,24898.5,6410.16,5542.16
379 - G.I. HEMORRHAGE W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,19,16884.73,4614.68,3668.15
389 - G.I. OBSTRUCTION W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,24,21634.75,6602.91,5177.75
390 - G.I. OBSTRUCTION W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,24,16679.75,4200.33,3309.5
390 - G.I. OBSTRUCTION W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,13,16297.3,4066.15,3202.76
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,49,30424,7637.77,7004.75
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,101,21008.18,5403.2,3663.55
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,17,16241,5072.52,3590.35
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,24,19894.25,6587.2,5472.58
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,19,50271.47,12381.05,9172.94
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,27,36005.74,8072.48,6326.7
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,49,153548.16,27438.79,24279.85
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,88,107867.04,25662.5,22186.8
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,26,94102.23,30045.42,18446.53
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,365,60934.13,14972.47,11370.04
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,130,60191.13,13953.32,11541.21
473 - CERVICAL SPINAL FUSION W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,38,67649.36,16908.84,10464.76
473 - CERVICAL SPINAL FUSION W/O CC/MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,14,57477.85,14342.71,9532.5
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,17,69518.41,17650.58,16663.05
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,53,63486.07,14555.67,10442.56
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,95,41651.53,7391.88,5095.2
536 - FRACTURES OF HIP & PELVIS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,23,18796.95,5263.08,3434.78
552 - MEDICAL BACK PROBLEMS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,30,21065.2,5276.03,4382.03
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,11,23379.27,6953.63,3307.72
602 - CELLULITIS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,24,39718.87,9564.5,8813.83
603 - CELLULITIS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,71,23246.3,5608.77,4555.42
603 - CELLULITIS W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,15,16908.2,5350.93,4378.4
638 - DIABETES W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,18,20949.55,5654.72,4477.66
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,46,29977.39,8260.3,6175.21
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,59,19689.83,4959.74,3648.42
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,23,25787.6,4524.56,3439.13
682 - RENAL FAILURE W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,102,45146.81,11146.91,9719.12
683 - RENAL FAILURE W CC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,104,27356.5,7007.08,5753.46
683 - RENAL FAILURE W CC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,20,20794.6,6378,5703.6
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,42,24736.14,8420.76,6343.73
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,69,20492.89,5971.98,4051.85
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,16,18337.06,5651.06,3773.12
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,20,44571.7,10161.6,9597.2
811 - RED BLOOD CELL DISORDERS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,20,39287,8291.35,7150.15
812 - RED BLOOD CELL DISORDERS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,37,22596.91,5545.75,4340.83
812 - RED BLOOD CELL DISORDERS W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,12,14249.75,5086.75,4345.41
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,28,166074.85,39234.85,38521.85
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,278,52244.91,13186.62,11349.74
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,20,36694.7,11414.95,11018.7
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,89,34056.66,9180.57,6007.62
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,24,15287.75,7129.75,6428.91
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,28,12931.89,4497.67,3250.82
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,27,31284.62,9304.92,8514.25
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,17,21515.7,4136.47,3339.29
948 - SIGNS & SYMPTOMS W/O MCC,PROVIDENCE ST PETER HOSPITAL,OLYMPIA,98506,WA - Olympia,12,21513.25,5941.33,2786.66
948 - SIGNS & SYMPTOMS W/O MCC,CAPITAL MEDICAL CENTER,OLYMPIA,98502,WA - Olympia,13,18580.92,4385.61,3693.92
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,28,57878.39,12007.96,11326.39
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,59,33682.96,7795.72,6203.89
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,31,30057,5719.67,4177.77
069 - TRANSIENT ISCHEMIA,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,61,27439.63,4929.26,3635.85
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,18,39406.83,5642.72,4462.05
101 - SEIZURES W/O MCC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,23,19260.82,5212.86,3725.86
176 - PULMONARY EMBOLISM W/O MCC,MULTICARE GOOD SAMARITAN HOSPITAL,PUYALLUP,98372,WA - Tacoma,20,31790.75,6966.8,6180.8
